cycle_idx,motor_id,commanded_position_rad,actual_position_rad,motor_velocity_rads,motor_torque_nm,motor_temperature_c,commanded_timestamp_ns,feedback_timestamp_ns
0,5,1.7656756496273273e-05,-0.014956769126254885,0.06445509201330424,0.5618762779625834,22.0,1771019492240984864,1771019492242424122
1,5,0.005656242273364693,-0.014956769126254885,-0.05371257667775353,0.5421613208410898,22.0,1771019492243469017,1771019492244594372
2,5,0.011309304370213024,-0.014956769126254885,-0.026856288338876766,0.6111636707663213,23.0,1771019492245970285,1771019492247137632
3,5,0.01695954687028073,-0.014956769126254885,0.017456587420269898,0.7081820123905136,23.0,1771019492248470583,1771019492249572298
4,5,0.022605738345490206,-0.014956769126254885,0.00805688650166303,0.7937864314706871,23.0,1771019492250964979,1771019492251966020
5,5,0.028246386159024594,-0.014573262225581682,0.15979491561631676,0.9100009155552848,23.0,1771019492253469323,1771019492254641913
6,5,0.033880328169723285,-0.01418975532490848,0.18262276070437178,1.023102511673331,22.0,1771019492255970066,1771019492257070474
7,5,0.039505784144988856,-0.013039234622888874,0.33973204748680086,1.0246589556566068,22.0,1771019492258469188,1771019492259584197
8,5,0.045121566371893095,-0.011505207020196065,0.7318338572344114,0.8882106997894235,23.0,1771019492260969881,1771019492262132700
9,5,0.0507262014075723,-0.009587672516830055,0.6902066103091524,0.8166142765587323,23.0,1771019492263470820,1771019492264573938
10,5,0.05631772106550397,-0.007286631112790841,1.1373638111514603,0.8046815393536177,23.0,1771019492265970646,1771019492267138171
11,5,0.061896049248747656,-0.004985589708751628,1.1185644093142466,0.8119449446089049,23.0,1771019492268471264,1771019492269613101
12,5,0.06745946624802315,-0.0019175345033660108,1.3240150151066636,0.8435926389355131,22.0,1771019492270975467,1771019492272289582
13,5,0.0730055548909775,0.0015340276026928087,1.3011871700186184,0.8197271645252839,23.0,1771019492273470690,1771019492274839395
14,5,0.0785341319814405,0.004602082808078426,1.4596392712179913,0.7968993194372387,23.0,1771019492275973349,1771019492277251397
15,5,0.08404315067993087,0.008437151814810447,1.3522141178624842,0.7880794701986757,22.0,1771019492278471823,1771019492280111582
16,5,0.08953004635262665,0.011888713920869267,1.6395764030884754,0.7227088229010878,23.0,1771019492280965267,1771019492281923031
17,5,0.09499588631867056,0.016490796728947692,1.7067171239356673,0.7066255684072378,22.0,1771019492283467914,1771019492284575481
18,5,0.10043796894800187,0.02070937263635292,1.7980285042878483,0.7201147495956282,23.0,1771019492285967475,1771019492287028133
19,5,0.1058547657097599,0.02492794854375814,1.8651692251350402,0.6661580248420667,23.0,1771019492288454579,1771019492289265337
20,5,0.1112464148431949,0.03029704515318297,2.1028473769341094,0.7242652668843637,23.0,1771019492290954477,1771019492291749173
21,5,0.11661055516807962,0.0352826348619346,2.098818933683278,0.7170018616290765,22.0,1771019492293454520,1771019492294440295
22,5,0.12194588751808837,0.04103523837203263,2.2250434888759987,0.6998809778130426,22.0,1771019492295961818,1771019492297009483
23,5,0.12725126960917651,0.046787841882130664,2.3405255287331785,0.646443067720573,23.0,1771019492298461586,1771019492299480300
24,5,0.13252510605973294,0.05215693849155829,2.1605883968626944,0.6422925504318375,22.0,1771019492300961675,1771019492301972624
25,5,0.13776622582098014,0.05829304890232952,2.353953672902617,0.6677144688253425,23.0,1771019492303461635,1771019492304478951
26,5,0.14297346897934352,0.06442915931310075,2.418408764915921,0.6142765587328729,22.0,1771019492305961944,1771019492307021030
27,5,0.14814545564700923,0.07094877662454518,2.6104312265389,0.5665456099124109,22.0,1771019492308461510,1771019492309475308
28,5,0.15328083149734434,0.07670138013464323,2.49494918668172,0.5530564287240205,23.0,1771019492310962103,1771019492311948800
29,5,0.1583783123968242,0.08322099744608766,2.5312051759392036,0.5172582171086768,23.0,1771019492313461760,1771019492314427387
30,5,0.1634367653197025,0.0893571078568589,2.552690206610305,0.5494247260963769,23.0,1771019492315962024,1771019492316902290
31,5,0.1684550069978073,0.09549321826763013,2.4922635578478323,0.5494247260963769,23.0,1771019492318462097,1771019492319457223
32,5,0.17343160215877168,0.10201283557907456,2.3673818170720553,0.47523422956022987,23.0,1771019492320963120,1771019492321941092
33,5,0.1783653701623063,0.10853245289051901,2.536576433606979,0.5131076998199413,22.0,1771019492323462466,1771019492324449735
