cycle_idx,motor_id,commanded_position_rad,actual_position_rad,motor_velocity_rads,motor_torque_nm,motor_temperature_c,commanded_timestamp_ns,feedback_timestamp_ns
0,1,0.3,-0.29721784802174006,-0.041199987792596704,-0.6445509201330557,21.0,1772001933817956113,1772001933819150000
0,2,0.0,-0.0003835069006732022,0.11902218695638567,0.009155552842798897,22.0,1772001933819191080,1772001933820503063
0,3,0.0,-0.00536909660942483,0.3448591570787696,0.4834131900997951,21.0,1772001933820546755,1772001933821695605
0,4,-0.8,-0.8187872329373104,-0.01693777275917796,1.8567461165196697,21.0,1772001933821723106,1772001933822992983
0,6,0.3,0.28111055819346553,0.006866664632099173,3.808709982604448,21.0,1772001933823029040,1772001933824435418
0,7,0.0,0.0019175345033660108,-0.12054811243019103,-0.49806207464827335,22.0,1772001933824471374,1772001933825665269
0,8,0.0,0.0003835069006732022,-0.17090365306558497,-0.08239997558519008,21.0,1772001933825693613,1772001933826719983
0,9,-0.8,0.8299089330568318,-0.06820886867885345,-2.940763573107086,21.0,1772001933826741063,1772001933827708129
1,1,0.3,-0.29721784802174006,-0.06500442518387384,-0.633564256721697,21.0,1772001933827852138,1772001933828828087
1,2,0.0,-0.0003835069006732022,-0.0015259254737998162,0.06958220160527162,22.0,1772001933828855236,1772001933830157425
1,3,0.0,-0.00536909660942483,-0.030518509475996325,0.5053865169225125,21.0,1772001933830193167,1772001933831426417
1,4,-0.8,-0.8191707398379835,-0.08560441908017136,1.845759453108311,21.0,1772001933831455770,1772001933832523176
1,6,0.3,0.28111055819346553,-0.034791100802637476,3.8306833094271653,21.0,1772001933832551229,1772001933833670403
1,7,0.0,0.0019175345033660108,0.2822962126529771,-0.37354655598620834,22.0,1772001933833696930,1772001933834932092
1,8,0.0,0.0003835069006732022,-0.13122959074678975,-0.06408886989959228,21.0,1772001933834967671,1772001933836120550
1,9,-0.8,0.8299089330568318,-0.03524887844477742,-3.0103457747123574,21.0,1772001933836143850,1772001933837159203
2,1,0.3,-0.29721784802174006,0.03387554551835592,-0.633564256721697,21.0,1772001933837333885,1772001933838399108
2,2,0.0,-0.0003835069006732022,-0.137333292641989,0.023804437391277133,22.0,1772001933838426240,1772001933839563495
2,3,0.0,-0.00536909660942483,-0.06103701895199265,0.5328531754509092,21.0,1772001933839591066,1772001933840724365
2,4,-0.8,-0.8187872329373104,-0.057222205267494775,1.820123905148474,21.0,1772001933840751341,1772001933842005623
2,6,0.3,0.28111055819346553,0.04806665242469421,3.7611011078218937,21.0,1772001933842041396,1772001933843135113
2,7,0.0,0.0019175345033660108,0.04119998779259504,-0.40101321451460503,22.0,1772001933843158091,1772001933844144720
2,8,0.0,0.0003835069006732022,-0.34333323160496976,-0.0805688650166303,21.0,1772001933844164682,1772001933845184308
2,9,-0.8,0.8299089330568318,0.04806665242469421,-3.1055635242774793,21.0,1772001933845211727,1772001933846508413
3,1,0.300318351,-0.29721784802174006,-0.02151554918057741,-0.6262398144474579,21.0,1772001933846674965,1772001933847959511
3,2,-7.1e-08,-0.0003835069006732022,-0.004577776421399449,0.06775109103671184,22.0,1772001933847994333,1772001933849363034
3,3,2.06e-07,-0.00536909660942483,0.08697775200658953,0.5456709494308276,21.0,1772001933849400066,1772001933850547718
