cycle_idx,motor_id,commanded_position_rad,actual_position_rad,motor_velocity_rads,motor_torque_nm,motor_temperature_c,commanded_timestamp_ns,feedback_timestamp_ns
0,4,-1.0471901185299404,-1.033167590413636,0.0054933317056793385,-1.4795373393963418,22.0,1771020531732456809,1771020531733911925
1,4,-1.0439091473751123,-1.033167590413636,-0.0370799890133372,-1.4648884548478636,22.0,1771020531734938899,1771020531736279673
2,4,-1.0406196623475963,-1.033167590413636,-0.026551103244116803,-1.3330484939115594,22.0,1771020531737441071,1771020531738546210
3,4,-1.0373305910757544,-1.033167590413636,0.06866664632099506,-1.212195196386614,22.0,1771020531739936655,1771020531740863258
4,4,-1.034041727377292,-1.033167590413636,0.033417767876215976,-1.084017456587416,22.0,1771020531742436275,1771020531743608409
5,4,-1.0307543158275487,-1.0327840835129627,0.050355540635393936,-1.0217596972563836,22.0,1771020531744952902,1771020531746154929
6,4,-1.027467315131518,-1.0327840835129627,0.07324442274239451,-0.919217505417036,22.0,1771020531747452004,1771020531748611320
7,4,-1.0241814161581972,-1.0324005766122895,0.11078218939786999,-0.8789330729087208,22.0,1771020531749942642,1771020531751104424
8,4,-1.0208976557577436,-1.0320170697116162,0.12909329508346779,-0.7397686696981776,22.0,1771020531752451959,1771020531753857652
9,4,-1.0176149660984826,-1.0316335628109432,0.16113773003326393,-0.6701864680928926,22.0,1771020531754941325,1771020531756120937
10,4,-1.0143343560572058,-1.0316335628109432,0.14923551133762536,-0.5932798242133819,22.0,1771020531757452132,1771020531758864166
11,4,-1.0110556001374174,-1.03125005591027,0.13412884914700718,-0.5346842860194689,22.0,1771020531759941420,1771020531761101359
12,4,-1.0077790450433157,-1.0304830421089235,0.2320932645649587,-0.3772087771233279,22.0,1771020531762452398,1771020531763866483
13,4,-1.004504936176535,-1.029716028307577,0.33600878933072953,-0.31861323892941495,22.0,1771020531764942141,1771020531766113149
14,4,-1.001233887475743,-1.029332521406904,0.3140354625080122,-0.17578661458173883,22.0,1771020531767452419,1771020531768888979
15,4,-0.9979652998391915,-1.0281820007048843,0.3213599047822513,-0.051271095919673826,22.0,1771020531769940752,1771020531771135293
