cycle_idx,motor_id,commanded_position_rad,actual_position_rad,motor_velocity_rads,motor_torque_nm,motor_temperature_c,commanded_timestamp_ns,feedback_timestamp_ns
0,4,-1.0471993980343983,-1.027798493804211,0.028839991454816527,-1.9299905392620609,23.0,1771020629371191489,1771020629372602653
1,4,-1.0469942256231866,-1.027798493804211,-0.03616443372905731,-1.9922482985930934,23.0,1771020629373675570,1771020629374998299
2,4,-1.046788266123076,-1.027798493804211,0.03295999023407603,-1.9519638660847782,23.0,1771020629376186492,1771020629377561202
3,4,-1.0465820431376704,-1.027798493804211,0.0224311044648573,-1.8567461165196697,23.0,1771020629378675399,1771020629380004509
4,4,-1.0463756376506486,-1.027798493804211,0.008697775200658953,-1.7908261360515176,23.0,1771020629381187010,1771020629382552441
5,4,-1.0461689745241052,-1.027798493804211,-0.04165776543473665,-1.9519638660847782,23.0,1771020629383674592,1771020629385001791
6,4,-1.045962088244295,-1.027798493804211,0.03021332438123636,-1.779839472640159,23.0,1771020629386186025,1771020629387541181
7,4,-1.0457549664512522,-1.027798493804211,-0.036622211371197255,-1.8677327799310284,23.0,1771020629388675268,1771020629389850974
8,4,-1.045547618223027,-1.027798493804211,0.05447553941465344,-1.7725150303659198,23.0,1771020629391186103,1771020629392529346
9,4,-1.0453400329067668,-1.027798493804211,-0.02426221503341708,-1.820123905148474,23.0,1771020629393676389,1771020629394845303
10,4,-1.0451322281612325,-1.027798493804211,0.06317331461531572,-1.8494216742454306,23.0,1771020629396187436,1771020629397552423
11,4,-1.0449242004119983,-1.027798493804211,-0.01876888332773774,-1.9299905392620609,23.0,1771020629398675275,1771020629400005834
12,4,-1.044715916975653,-1.027798493804211,0.050355540635393936,-1.7944883571886372,23.0,1771020629401176167,1771020629402496541
13,4,-1.044507429223713,-1.027798493804211,0.03295999023407603,-1.7651905880916807,23.0,1771020629403681661,1771020629404894591
14,4,-1.04429869326895,-1.027798493804211,-0.010071108127078787,-1.8091372417371154,23.0,1771020629406175179,1771020629407380888
15,4,-1.0440897380414933,-1.027798493804211,-0.022888882106997244,-1.7285683767204851,23.0,1771020629408673350,1771020629409972295
16,4,-1.0438805519931953,-1.027798493804211,0.054933317056793385,-1.7835016937772785,23.0,1771020629411184385,1771020629412369419
17,4,-1.0436711428028946,-1.027798493804211,0.04989776299325399,-1.6919461653492895,23.0,1771020629413674558,1771020629414780878
18,4,-1.0434614910816113,-1.027798493804211,-0.041199987792596704,-1.7249061555833656,23.0,1771020629416176340,1771020629417410143
19,4,-1.0432516148186233,-1.027798493804211,-0.052644428846095326,-1.7651905880916807,23.0,1771020629418676341,1771020629419976168
20,4,-1.0430415227482865,-1.027798493804211,-0.0004577776421399449,-1.6846217230750504,23.0,1771020629421186588,1771020629422502686
21,4,-1.042831185509672,-1.027798493804211,0.021057771538437464,-1.6406750694296157,23.0,1771020629423675329,1771020629424983405
22,4,-1.042620636058681,-1.027798493804211,0.026551103244116803,-1.68828394421217,23.0,1771020629426186535,1771020629427517176
23,4,-1.0424098314022436,-1.027798493804211,0.0018311105685597795,-1.6296884060182437,23.0,1771020629428676489,1771020629429804287
24,4,-1.0421988270839346,-1.0274149869035378,-0.04577776421399615,-1.5747550889614503,23.0,1771020629431186797,1771020629432523869
25,4,-1.0419875663621532,-1.0274149869035378,0.05630664998321322,-1.6333506271553633,23.0,1771020629433676622,1771020629434969486
26,4,-1.0417760881398492,-1.027798493804211,-0.03616443372905731,-1.585741752372809,23.0,1771020629436177955,1771020629437459458
27,4,-1.0415643921778113,-1.027798493804211,-0.0022888882106997244,-1.5417950987273743,23.0,1771020629438675440,1771020629439964111
28,4,-1.0413524889201082,-1.0274149869035378,0.037995544297615425,-1.57841731009857,23.0,1771020629441185554,1771020629442517473
29,4,-1.0411403269600032,-1.0274149869035378,0.026093325601976858,-1.5417950987273743,23.0,1771020629443676319,1771020629444790048
30,4,-1.040927943068544,-1.0274149869035378,0.0448622089297146,-1.4905240028077005,23.0,1771020629446186956,1771020629447341642
31,4,-1.0407153274608112,-1.0274149869035378,0.12268440809350856,-1.5088351084932983,23.0,1771020629448674068,1771020629449950839
32,4,-1.040502495181504,-1.0274149869035378,-0.018311105685597795,-1.5051728873561787,23.0,1771020629451186558,1771020629452522174
33,4,-1.040289418194752,-1.0274149869035378,-0.06408886989959395,-1.4758751182592222,23.0,1771020629453677089,1771020629454806693
34,4,-1.0400761386828106,-1.0274149869035378,-0.005951109347819283,-1.435590685750907,23.0,1771020629456176264,1771020629457280738
35,4,-1.0398626220139102,-1.0274149869035378,0.023804437391277133,-1.4795373393963418,23.0,1771020629458673107,1771020629459957412
