cycle_idx,motor_id,commanded_position_rad,actual_position_rad,motor_velocity_rads,motor_torque_nm,motor_temperature_c,commanded_timestamp_ns,feedback_timestamp_ns
0,4,-1.0471694830862872,-1.0327840835129627,0.010071108127078787,-1.4795373393963418,23.0,1771020613567448150,1771020613568669101
1,4,-1.0373287928474977,-1.0327840835129627,0.01876888332773774,-1.49418622394482,23.0,1771020613569944649,1771020613571149604
2,4,-1.027461213922828,-1.0327840835129627,0.11673329874568927,-1.186559648426777,23.0,1771020613572443623,1771020613573820275
3,4,-1.0176001031422053,-1.0327840835129627,0.0018311105685597795,-0.9302041688283946,23.0,1771020613574932828,1771020613576057217
4,4,-1.007744978510146,-1.0324005766122895,0.01785332804345785,-0.6518753624072948,23.0,1771020613577444186,1771020613578822362
5,4,-0.9979009988246123,-1.0324005766122895,0.17532883693960222,-0.5456709494308276,23.0,1771020613579945727,1771020613581172401
6,4,-0.9880669718289357,-1.0320170697116162,0.14923551133762536,-0.20142216254157574,23.0,1771020613582445042,1771020613583794366
7,4,-0.9782486690811039,-1.0316335628109432,0.14191106906338624,0.1611377300332606,23.0,1771020613584933146,1771020613586054410
8,4,-0.9684486564874698,-1.0308665490095967,0.28427991576891243,0.4760887478255693,23.0,1771020613587444178,1771020613588803653
9,4,-0.9586666319291959,-1.029716028307577,0.3836176641132838,0.6335642567217104,23.0,1771020613589944864,1771020613591128639
10,4,-0.9489062582573641,-1.0285655076055575,0.4028443250831615,0.9924619281594271,23.0,1771020613592446141,1771020613593890149
11,4,-0.9391713065003835,-1.0274149869035378,0.484328745384075,1.3989684743796982,23.0,1771020613594932452,1771020613596021417
12,4,-0.9294620207464677,-1.025880959300845,0.5909909360026855,1.9006927701651044,23.0,1771020613597445556,1771020613598856983
13,4,-0.9197830977065408,-1.023579917896806,0.849177526169621,2.365794854579315,23.0,1771020613599945322,1771020613601203876
14,4,-0.910133491525079,-1.0212788764927667,0.9228797265541555,2.252265999328582,23.0,1771020613602446337,1771020613603857442
15,4,-0.9005194247209892,-1.0185943281880543,1.123844111453598,2.541581469161054,23.0,1771020613604945994,1771020613606206033
16,4,-0.8909406234108814,-1.0155262729826686,1.2570574053163253,2.515945921201217,23.0,1771020613607445818,1771020613608832858
17,4,-0.8814014878969798,-1.0120747108766097,1.3234351634266173,2.3071993163853755,23.0,1771020613609946176,1771020613611178388
18,4,-0.8719017189098817,-1.0082396418698778,1.5431684316537975,2.3548081911679564,23.0,1771020613612445769,1771020613613681355
19,4,-0.8624468772878684,-1.004021065962471,1.6708883938108454,2.3218482009338537,23.0,1771020613614945724,1771020613616180296
20,4,-0.8530361555243302,-0.9990354762537196,1.8659016693624686,2.398754844813391,23.0,1771020613617443716,1771020613618852643
21,4,-0.8436732235321933,-0.9944333934456411,1.96432386242256,2.7539902951139883,23.0,1771020613619935300,1771020613621124381
22,4,-0.8343619501259008,-0.9890642968362163,2.0714438306833105,2.6038392284920864,23.0,1771020613622446062,1771020613623875933
23,4,-0.825101846225472,-0.9840787071274647,2.092959379863888,2.7832880642109448,23.0,1771020613624934255,1771020613626072979
24,4,-0.81589804294722,-0.9783261036173666,2.224341563158055,2.6770836512344776,23.0,1771020613627445303,1771020613628859939
25,4,-0.8067497780263329,-0.9725735001072686,2.3744926297799607,2.3548081911679564,23.0,1771020613629945703,1771020613631177371
26,4,-0.7976617728585316,-0.9660538827958242,2.4376659443952766,2.3767815179906737,23.0,1771020613632445084,1771020613633688926
27,4,-0.7886353516347591,-0.9603012792857262,2.4820703756828513,2.351145970030837,23.0,1771020613634930364,1771020613636032809
28,4,-0.7796726730498318,-0.953398155073607,2.500381481368449,2.043519394512767,23.0,1771020613637444481,1771020613638831612
29,4,-0.7707756552309437,-0.9464950308614895,2.743919186986906,1.8970305490279848,23.0,1771020613639945881,1771020613641207009
30,4,-0.7619462515262139,-0.9395919066493718,2.7750480666524258,1.695608386486409,23.0,1771020613642445908,1771020613643850635
31,4,-0.7531877781807743,-0.9323052755365809,2.9705191198461858,1.4758751182592356,23.0,1771020613644933289,1771020613646093911
32,4,-0.744502251637516,-0.9246351375231169,2.9412213507492293,1.5344706564531485,23.0,1771020613647444751,1771020613648846944
33,4,-0.7358912764599967,-0.9169649995096529,3.0245368816187024,1.0583819086275792,23.0,1771020613649945607,1771020613651206147
34,4,-0.7273571573475089,-0.9089113545955156,3.0813013092440555,0.9997863704336662,23.0,1771020613652445994,1771020613653902716
35,4,-0.7189009214112437,-0.9016247234827234,3.1554612872707297,0.9009063997314382,23.0,1771020613654931728,1771020613656063908
36,4,-0.7105269982104794,-0.8928040647672397,3.256630146183661,0.7397686696981776,23.0,1771020613657445731,1771020613658857480
37,4,-0.702235646850176,-0.8847504198531025,3.316599017303994,0.6152531510361126,23.0,1771020613659934348,1771020613661117784
38,4,-0.694029492909817,-0.8759297611376189,3.395336771752068,0.25269325846124957,23.0,1771020613662444991,1771020613663854354
39,4,-0.6859110979732286,-0.8678761162234816,3.363292336802272,0.26367992187260825,23.0,1771020613664932876,1771020613666096233
40,4,-0.6778808188085946,-0.8590554575079979,3.412732322153386,0.520035401471004,23.0,1771020613667443930,1771020613668855529
41,4,-0.6699424770524306,-0.850234798792513,3.57020783104953,0.3112887966551625,23.0,1771020613669945698,1771020613671197731
42,4,-0.6620962810419708,-0.8410306331763561,3.6178167058320874,-0.06958220160527162,23.0,1771020613672445263,1771020613673659117
43,4,-0.6543455869600843,-0.8325934813615457,3.5491500595110925,-0.010986663411358677,23.0,1771020613674932387,1771020613676051001
44,4,-0.6466922134904085,-0.8233893157453888,3.638874477370525,0.124515518662065,23.0,1771020613677431689,1771020613678708351
45,4,-0.6391373973320607,-0.8138016432285587,3.644825586718344,-0.27466658528398025,23.0,1771020613679946084,1771020613681180524
46,4,-0.6316826157628355,-0.8045974776124004,3.646198919644764,-0.5969420453505014,23.0,1771020613682445446,1771020613683851554
47,4,-0.6243314284896989,-0.7957768188969168,3.726310007019258,-0.31128879665517584,23.0,1771020613684934086,1771020613686091679
48,4,-0.6170831234154333,-0.7858056394794135,3.691976683858762,-0.09521774956510853,23.0,1771020613687445447,1771020613688859463
49,4,-0.609942075756693,-0.7769849807639299,3.6484878078554637,-0.6262398144474579,23.0,1771020613689934042,1771020613691123500
50,4,-0.6029088331865131,-0.7673973082470998,3.672292245246741,-0.8752708517716012,23.0,1771020613692445031,1771020613693855221
51,4,-0.5959857389363266,-0.7585766495316149,3.671834467604601,-0.5566576128421863,23.0,1771020613694933028,1771020613696115088
52,4,-0.5891732104903766,-0.7489889770147847,3.6411633655812246,-0.7617419965208949,23.0,1771020613697445609,1771020613698800717
53,4,-0.5824738107164136,-0.7401683182993011,3.636127811517685,-1.2817773979918856,23.0,1771020613699945431,1771020613701167347
54,4,-0.5758885287900617,-0.7313476595838174,3.5477767265846727,-1.0583819086275792,23.0,1771020613702445726,1771020613703657670
55,4,-0.5694201443166902,-0.7225270008683338,3.4928434095278793,-1.1462752159184486,23.0,1771020613704945878,1771020613706141016
56,4,-0.5630697151205342,-0.7140898490535234,3.419598986785485,-1.3476973784600377,23.0,1771020613707431739,1771020613708795587
57,4,-0.5568387075909172,-0.7052691903380384,3.419598986785485,-1.5747550889614503,23.0,1771020613709944501,1771020613711137970
58,4,-0.550728612140471,-0.6968320385232278,3.3046967986083553,-1.2488174077578096,23.0,1771020613712443724,1771020613713813572
59,4,-0.5447406681215261,-0.6887783936090907,3.298287911618396,-1.1316263313699704,23.0,1771020613714945100,1771020613716131505
60,4,-0.5388770962040772,-0.6803412417942801,3.1664479506820884,-1.3989684743797115,23.0,1771020613717444662,1771020613718823749
61,4,-0.5331388642786967,-0.6726711037808162,3.075807977538376,-1.5674306466872112,23.0,1771020613719945615,1771020613721166828
62,4,-0.5275274642826626,-0.6646174588666789,3.1069368572038956,-1.270790734580527,23.0,1771020613722444544,1771020613723826506
63,4,-0.522043949463641,-0.6573308277538866,3.0895413068025745,-1.2964262825403639,23.0,1771020613724933938,1771020613726008316
64,4,-0.5166903590175803,-0.6496606897404226,2.9920346690267663,-1.4905240028077005,23.0,1771020613727434147,1771020613728497485
65,4,-0.5114676116902553,-0.6423740586276317,2.894985808893095,-1.5344706564531352,23.0,1771020613729935073,1771020613730969634
66,4,-0.5063770945242332,-0.6347039206141677,2.9215369121372117,-1.5234839930417765,23.0,1771020613732444673,1771020613733816778
67,4,-0.5014204492843648,-0.6278007964020501,2.8611102633747354,-1.270790734580527,23.0,1771020613734933415,1771020613736071579
68,4,-0.4965980681733584,-0.620130658388586,2.846461378826257,-1.0876796777245357,23.0,1771020613737445500,1771020613738820339
69,4,-0.49191099012652495,-0.613227534176467,2.799768059327983,-1.4172795800653093,23.0,1771020613739945393,1771020613741153752
70,4,-0.4873617967544117,-0.6067079168650226,2.6995147556993313,-1.4136173589281897,23.0,1771020613742443817,1771020613743819844
71,4,-0.48295041913335834,-0.5998047926529049,2.765434736167487,-1.3074129459517225,23.0,1771020613744933757,1771020613746016644
72,4,-0.4786779250597777,-0.5932851753414605,2.6642658772545555,-1.0217596972563836,23.0,1771020613747445078,1771020613748829692
73,4,-0.4745462987905934,-0.5871490649306893,2.4729148228400524,-0.8789330729087208,23.0,1771020613749945116,1771020613751128619
74,4,-0.4705555951533883,-0.5806294476192448,2.482528153324991,-1.1316263313699704,23.0,1771020613752444552,1771020613753812936
75,4,-0.4667073896925984,-0.5744933372084736,2.4655903805658133,-1.212195196386614,23.0,1771020613754945449,1771020613756167711
76,4,-0.4630020594203019,-0.5683572267977024,2.4536881618701747,-1.2085329752494944,23.0,1771020613757445532,1771020613758823144
77,4,-0.4594409971821162,-0.562604623287603,2.4321726126895973,-1.010773033845025,23.0,1771020613759934391,1771020613761005918
78,4,-0.45602512259673667,-0.5564685128768316,2.4239326151310783,-0.8569597460860034,23.0,1771020613762445601,1771020613763811087
79,4,-0.45275500284005465,-0.5510994162674069,2.232581560716574,-0.9961241492965467,23.0,1771020613764945799,1771020613766132362
80,4,-0.44963135475469185,-0.5453468127573088,2.168950468459122,-1.2268440809350922,23.0,1771020613767444672,1771020613768809368
81,4,-0.4466553412584704,-0.539977716147884,2.093417157506028,-1.237830744346451,23.0,1771020613769934187,1771020613771045967
82,4,-0.4438277559492151,-0.5346086195384592,2.133243812372203,-1.1572618793298073,23.0,1771020613772444121,1771020613773819256
83,4,-0.44114879530589923,-0.5292395229290343,2.100741599780267,-0.8972441785943186,23.0,1771020613774945705,1771020613776175935
84,4,-0.4386191429121564,-0.5242539332202827,2.015137180700094,-0.9302041688283946,23.0,1771020613777446274,1771020613778639528
85,4,-0.4362400413194112,-0.5196518504122043,2.000488296151616,-1.102328562273014,23.0,1771020613779932277,1771020613780938150
86,4,-0.4340114660054317,-0.5142827538027781,1.9743949705496389,-1.2744529557176465,23.0,1771020613782429429,1771020613783631329
87,4,-0.4319342464910241,-0.5092971640940265,1.9258705404828014,-1.435590685750907,23.0,1771020613784945986,1771020613786164870
88,4,-0.4300088685002066,-0.5043115743852749,1.9547105319376212,-1.552781762138733,23.0,1771020613787445459,1771020613788606251
89,4,-0.4282356133854487,-0.5000929984778696,1.8842127750480664,-1.3989684743797115,23.0,1771020613789930638,1771020613790957941
90,4,-0.4266153833074552,-0.49549091566979114,1.8659016693624686,-1.3843195898312333,23.0,1771020613792429947,1771020613793620064
91,4,-0.4251479376649202,-0.4908888328617127,1.8320261238441127,-1.2964262825403639,23.0,1771020613794936679,1771020613796101191
92,4,-0.4238341534240385,-0.4866702569543075,1.6232795190282912,-1.311075167088842,23.0,1771020613797433866,1771020613798686558
93,4,-0.42267423759681555,-0.4824516810469023,1.616870632038332,-1.4172795800653093,23.0,1771020613799945678,1771020613801166247
94,4,-0.4216682311047001,-0.47823310513949707,1.5280617694631793,-1.845759453108311,23.0,1771020613802445798,1771020613803811943
95,4,-0.4208167546715189,-0.4747815430334382,1.4905240028077038,-1.713919492172007,23.0,1771020613804932210,1771020613806021225
96,4,-0.4201197066849677,-0.4709464740267062,1.5243995483260597,-1.713919492172007,23.0,1771020613807445288,1771020613808814631
97,4,-0.4195774157605793,-0.46711140501997417,1.5147862178411209,-1.6736350596636917,23.0,1771020613809945372,1771020613811150639
98,4,-0.41918995776463797,-0.463659842913914,1.3962218085268718,-1.6736350596636917,23.0,1771020613812445551,1771020613813821418
99,4,-0.4189574750312972,-0.46020828080785514,1.369670705282755,-1.4905240028077005,23.0,1771020613814933055,1771020613816073018
100,4,-0.41888000000279846,-0.45675671870179635,1.2959685048982206,-1.6809595019379309,23.0,1771020613817444921,1771020613818814029
101,4,-0.4189575493812333,-0.4540721703970839,1.1787774285103914,-1.5124973296304178,23.0,1771020613819945966,1771020613821163623
102,4,-0.41919011091071057,-0.4510041151916983,1.1691640980254525,-1.8897061067537457,23.0,1771020613822445275,1771020613823814762
103,4,-0.41957760879830186,-0.4483195668869859,1.0638752403332619,-1.5967284157841677,23.0,1771020613824933202,1771020613825950144
104,4,-0.4201200036556688,-0.44563501858227345,1.0167241431928475,-1.8054750205999959,23.0,1771020613827429840,1771020613828424059
105,4,-0.4208170662765083,-0.44333397717823425,0.9462263863032927,-1.787163914914398,23.0,1771020613829945438,1771020613831087680
106,4,-0.4216686546433741,-0.4406494288735218,0.8624530777916795,-1.962950529496137,23.0,1771020613832444903,1771020613833807313
107,4,-0.42267475269225774,-0.4387318943701558,0.8629108554338194,-2.0142216254158107,23.0,1771020613834936997,1771020613836100909
