cycle_idx,motor_id,commanded_position_rad,actual_position_rad,motor_velocity_rads,motor_torque_nm,motor_temperature_c,commanded_timestamp_ns,feedback_timestamp_ns
0,4,-1.0471994180200603,-1.0327840835129627,0.021973326822717354,-1.5564439832758525,22.0,1771020383592519539,1771020383593936201
1,4,-1.0469942075909318,-1.0327840835129627,0.025635547959836913,-1.3843195898312333,22.0,1771020383595006626,1771020383596261507
2,4,-1.0467882408991152,-1.0327840835129627,-0.04257332071901654,-1.5308084353160156,22.0,1771020383597500143,1771020383598615138
3,4,-1.0465820648412874,-1.0327840835129627,0.07553331095309423,-1.4502395702993853,22.0,1771020383599994642,1771020383601026137
4,4,-1.0463756350892977,-1.0327840835129627,0.015564439832758126,-1.4172795800653093,22.0,1771020383602511438,1771020383603742574
5,4,-1.0461689641029668,-1.0327840835129627,-0.025177770317696968,-1.3916440321054724,22.0,1771020383605000897,1771020383606078235
6,4,-1.0459620797159033,-1.0327840835129627,-0.012817773979918456,-1.3916440321054724,22.0,1771020383607512204,1771020383608893682
7,4,-1.0457549795487906,-1.0327840835129627,0.029297769096956472,-1.486861781670581,22.0,1771020383610012563,1771020383611314847
8,4,-1.0455476186384407,-1.0327840835129627,0.0018311105685597795,-1.4172795800653093,22.0,1771020383612499399,1771020383613842892
9,4,-1.045340050186719,-1.0327840835129627,0.06179998168889589,-1.369670705282755,22.0,1771020383614999476,1771020383616138561
10,4,-1.0451322237534035,-1.0327840835129627,0.07141331217383473,-1.4062929166539506,22.0,1771020383617511527,1771020383618739361
11,4,-1.0449242099037928,-1.0327840835129627,0.027924436170536637,-1.3476973784600377,22.0,1771020383620012044,1771020383621225189
12,4,-1.0447159220603524,-1.0327840835129627,0.051271095919673826,-1.336710715048679,22.0,1771020383622502470,1771020383623803133
13,4,-1.0445074294738568,-1.0327840835129627,0.009613330484938842,-1.3000885036774834,22.0,1771020383624999460,1771020383626060282
14,4,-1.044298685166195,-1.0327840835129627,-0.032044434949797806,-1.336710715048679,22.0,1771020383627495541,1771020383628689911
15,4,-1.0440897485791596,-1.0327840835129627,-0.03799554429761709,-1.3769951475569941,22.0,1771020383630012017,1771020383631225207
16,4,-1.043880546802647,-1.0327840835129627,0.06317331461531572,-1.3257240516373203,22.0,1771020383632498426,1771020383633797148
17,4,-1.0436711397855323,-1.0327840835129627,0.0448622089297146,-1.3147373882259616,22.0,1771020383634998675,1771020383636103614
18,4,-1.0434614877257975,-1.0327840835129627,0.05447553941465344,-1.24515518662069,22.0,1771020383637510160,1771020383638889123
19,4,-1.043251608686986,-1.0327840835129627,0.013275551622058401,-1.3074129459517225,22.0,1771020383640010964,1771020383641316588
20,4,-1.0430415251025407,-1.0324005766122895,0.03479110080263581,-1.2414929654835705,22.0,1771020383642500468,1771020383643847035
21,4,-1.0428311776809833,-1.0324005766122895,-0.008697775200658953,-1.2524796288949291,22.0,1771020383644999060,1771020383646140920
22,4,-1.0426206237553681,-1.0324005766122895,-0.027924436170536637,-1.2561418500320487,22.0,1771020383647511127,1771020383648720847
