cycle_idx,motor_id,commanded_position_rad,actual_position_rad,motor_velocity_rads,motor_torque_nm,motor_temperature_c,commanded_timestamp_ns,feedback_timestamp_ns
0,4,-1.0472,-1.027798493804211,-0.041199987792596704,-1.9666127506332565,23.0,1771020662895012045,1771020662896241820
1,4,-1.0472,-1.0274149869035378,-0.0503555406353956,-2.028870509964289,23.0,1771020662897492881,1771020662898805001
2,4,-1.0472,-1.0274149869035378,0.04028443250831515,-1.9922482985930934,23.0,1771020662900009226,1771020662901158773
3,4,-1.0472,-1.0274149869035378,0.04806665242469421,-2.036194952238528,23.0,1771020662902487810,1771020662903488691
4,4,-1.0472,-1.0274149869035378,0.034333323160495866,-2.0508438367870063,23.0,1771020662905009467,1771020662906353072
5,4,-1.0472,-1.0274149869035378,0.028839991454816527,-1.9483016449476587,23.0,1771020662907493966,1771020662908802419
6,4,-1.0472,-1.027798493804211,-0.0013733329264198346,-1.9775994140446151,23.0,1771020662910009705,1771020662911320283
7,4,-1.0472,-1.027798493804211,-0.053559984130375216,-2.0654927213354846,23.0,1771020662912495268,1771020662913600628
8,4,-1.0472,-1.0274149869035378,0.037995544297615425,-1.9519638660847782,23.0,1771020662915007675,1771020662916341241
9,4,-1.0472,-1.0274149869035378,0.009613330484938842,-2.0581682790612454,23.0,1771020662917494522,1771020662918824622
10,4,-1.0472,-1.0274149869035378,0.027924436170536637,-1.995910519730213,23.0,1771020662920008346,1771020662921273476
11,4,-1.0472,-1.0274149869035378,-0.04165776543473665,-2.02154606769005,23.0,1771020662922494145,1771020662923597514
12,4,-1.0472,-1.0274149869035378,-0.04486220892971626,-1.9995727408673325,23.0,1771020662925009584,1771020662926339070
13,4,-1.0472,-1.0274149869035378,-0.010528885769218732,-2.1167638172551717,23.0,1771020662927493777,1771020662928832607
14,4,-1.0472,-1.027798493804211,-0.059053315836054554,-2.0068971831415716,23.0,1771020662929995289,1771020662931204306
15,4,-1.0472,-1.0274149869035378,-0.012817773979918456,-1.9299905392620609,23.0,1771020662932509649,1771020662933685984
16,4,-1.0472,-1.0274149869035378,0.034333323160495866,-1.9299905392620609,23.0,1771020662935009649,1771020662936332570
17,4,-1.0472,-1.0274149869035378,0.008239997558519008,-2.003234962004452,23.0,1771020662937494679,1771020662938798392
18,4,-1.0472,-1.0274149869035378,-0.003662221137119559,-1.8823816644795066,23.0,1771020662940010419,1771020662941334153
19,4,-1.0472,-1.0274149869035378,0.005951109347819283,-1.9666127506332565,23.0,1771020662942494530,1771020662943598449
20,4,-0.8958434318763275,-1.0274149869035378,0.036164433729055645,-2.0654927213354846,23.0,1771020662945009746,1771020662946335714
21,4,-0.8958434318763275,-1.0274149869035378,0.1332132938627273,1.3769951475569808,23.0,1771020662947494178,1771020662948794895
22,4,-0.8958434318763275,-1.0266479731021916,0.298928800317394,2.4134037293618693,23.0,1771020662950009328,1771020662951163373
23,4,-0.8958434318763275,-1.0251139454994986,0.5557420575579097,3.1421857356486615,23.0,1771020662952488700,1771020662953419658
24,4,-0.8958434318763275,-1.0231964109961327,0.8061464278084662,3.046967986083553,23.0,1771020662955000600,1771020662956219933
25,4,-0.8958434318763275,-1.0208953695920935,0.9974974822229699,2.9004791405987707,23.0,1771020662957494772,1771020662958654394
26,4,-0.8958434318763275,-1.0178273143867078,1.1888485366374701,2.614825891903445,23.0,1771020662960008945,1771020662961348753
27,4,-0.8958434318763275,-1.014375752280649,1.369212927640615,2.482985930967141,23.0,1771020662962493016,1771020662963605283
28,4,-0.8958434318763275,-1.010540683273917,1.4433729056672862,1.7908261360515176,23.0,1771020662965008936,1771020662966359178
29,4,-0.8958434318763275,-1.007089121167858,1.5065462202826019,1.8860438856166262,23.0,1771020662967494163,1771020662968827108
30,4,-0.8958434318763275,-1.0032540521611248,1.506088442640462,1.7944883571886372,23.0,1771020662970009365,1771020662971338212
