t,pL_tx,pL_ty,pL_tz,pR_tx,pR_ty,pR_tz,ik_err_L,ik_err_R,ik_ok_L,ik_ok_R,left_hip1_joint,left_hip2_joint,left_thigh_joint,left_knee_joint,left_ankle_joint,right_hip1_joint,right_hip2_joint,right_thigh_joint,right_knee_joint,right_ankle_joint
0.050000,-0.000420000,-0.056584518,0.035715757,-0.310851000,-0.056584518,0.034888271,7.653931155e-05,0.000000000e+00,1,1,0.303528133,-0.000000827,0.000002273,-0.807190910,0.502898684,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.052500,-0.000420000,-0.056584518,0.035832709,-0.310851000,-0.056584518,0.034888271,8.340833467e-05,0.000000000e+00,1,1,0.304043242,-0.000000950,0.000002605,-0.808240455,0.503319429,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.055000,-0.000420000,-0.056584518,0.035959125,-0.310851000,-0.056584518,0.034888271,9.045452434e-05,0.000000000e+00,1,1,0.304601189,-0.000001083,0.000002964,-0.809377225,0.503774466,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.057500,-0.000420000,-0.056584518,0.036095185,-0.310851000,-0.056584518,0.034888271,9.765422161e-05,0.000000000e+00,1,1,0.305202774,-0.000001228,0.000003352,-0.810602840,0.504264279,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.060000,-0.000420000,-0.056584518,0.036241044,-0.310851000,-0.056584518,0.034888271,4.573441560e-05,0.000000000e+00,1,1,0.306125662,-0.000001455,0.000003944,-0.812481176,0.505013137,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.062500,-0.000420000,-0.056584518,0.036396837,-0.310851000,-0.056584518,0.034888271,8.709793482e-05,0.000000000e+00,1,1,0.306658114,-0.000001584,0.000004287,-0.813566061,0.505444647,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.065000,-0.000420000,-0.056584518,0.036562672,-0.310851000,-0.056584518,0.034888271,4.767512834e-05,0.000000000e+00,1,1,0.307612678,-0.000001819,0.000004901,-0.815509312,0.506215814,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.067500,-0.000420000,-0.056584518,0.036738636,-0.310851000,-0.056584518,0.034888271,9.669894848e-05,0.000000000e+00,1,1,0.308201401,-0.000001962,0.000005281,-0.816708925,0.506690817,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.070000,-0.000420000,-0.056584518,0.036924790,-0.310851000,-0.056584518,0.034888271,5.338196163e-05,0.000000000e+00,1,1,0.309265020,-0.000002227,0.000005964,-0.818874062,0.507545936,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.072500,-0.000420000,-0.056584518,0.037121172,-0.310851000,-0.056584518,0.034888271,4.746890125e-05,0.000000000e+00,1,1,0.310200852,-0.000002461,0.000006566,-0.820778855,0.508295461,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.075000,-0.000420000,-0.056584518,0.037327796,-0.310851000,-0.056584518,0.034888271,4.839498054e-05,0.000000000e+00,1,1,0.311150437,-0.000002699,0.000007178,-0.822711862,0.509053722,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.077500,-0.000420000,-0.056584518,0.037544652,-0.310851000,-0.056584518,0.034888271,5.057154876e-05,0.000000000e+00,1,1,0.312139497,-0.000002948,0.000007814,-0.824725187,0.509841074,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.080000,-0.000420000,-0.056584518,0.037771707,-0.310851000,-0.056584518,0.034888271,5.297292382e-05,0.000000000e+00,1,1,0.313172402,-0.000003210,0.000008479,-0.826827608,0.510660665,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.082500,-0.000420000,-0.056584518,0.038008901,-0.310851000,-0.056584518,0.034888271,5.540714855e-05,0.000000000e+00,1,1,0.314249511,-0.000003484,0.000009173,-0.829019806,0.511512423,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
0.085000,-0.000420000,-0.056584518,0.038256153,-0.310851000,-0.056584518,0.034888271,5.783455772e-05,0.000000000e+00,1,1,0.315370354,-0.000003772,0.000009895,-0.831300792,0.512395603,0.300000000,0.000000000,0.000000000,-0.800000000,0.500000000
