cycle_idx,motor_id,commanded_position_rad,actual_position_rad,motor_velocity_rads,motor_torque_nm,motor_temperature_c,commanded_timestamp_ns,feedback_timestamp_ns
0,4,-1.0471952040167787,-1.033167590413636,0.033417767876215976,-1.4502395702993853,22.0,1771020474513927078,1771020474515108930
1,4,-1.0455547210678864,-1.033167590413636,-0.08835108493301269,-1.4136173589281897,22.0,1771020474516423384,1771020474517794063
2,4,-1.0439099726192076,-1.033167590413636,0.0022888882106997244,-1.3843195898312333,22.0,1771020474518915778,1771020474520002500
3,4,-1.042265223837757,-1.0327840835129627,0.013275551622058401,-1.2524796288949291,22.0,1771020474521424133,1771020474522802626
4,4,-1.0406210399359082,-1.0327840835129627,0.015564439832758126,-1.179235206152538,22.0,1771020474523924626,1771020474525136154
5,4,-1.0389771191179005,-1.033167590413636,0.024719992675557023,-1.2268440809350922,22.0,1771020474526423539,1771020474527791143
6,4,-1.0373336523054661,-1.0327840835129627,0.09842219306009148,-1.1169774468214921,22.0,1771020474528922888,1771020474530108975
7,4,-1.0356908112207301,-1.0327840835129627,0.07782219916379396,-1.0364085818048618,22.0,1771020474531423959,1771020474532785832
8,4,-1.0340487208384124,-1.0327840835129627,0.006408886989959228,-0.9961241492965467,22.0,1771020474533929549,1771020474535059778
9,4,-1.0324075624600948,-1.0324005766122895,0.06317331461531572,-0.9887997070223076,22.0,1771020474536423560,1771020474537802840
10,4,-1.0307671432599146,-1.0324005766122895,0.032502212591936086,-0.9228797265541555,22.0,1771020474538924420,1771020474540111770
11,4,-1.0291277096047795,-1.0324005766122895,0.04989776299325399,-0.8716086306344817,22.0,1771020474541413752,1771020474542685009
12,4,-1.0274895153152361,-1.0320170697116162,0.1139866328928496,-0.8716086306344817,22.0,1771020474543913239,1771020474545065211
13,4,-1.0258526513575004,-1.0316335628109432,0.14511551255836586,-0.8203375347148079,22.0,1771020474546414335,1771020474547674146
14,4,-1.024216801815992,-1.03125005591027,0.1364177373577069,-0.736106448561058,22.0,1771020474548923322,1771020474550140456
15,4,-1.02258251988708,-1.0308665490095967,0.19684438612018296,-0.7470931119724167,22.0,1771020474551424287,1771020474552823204
16,4,-1.020949823723605,-1.0304830421089235,0.16617328409680332,-0.6591998046815339,22.0,1771020474553912964,1771020474555037905
17,4,-1.019318781230048,-1.0300995352082503,0.22019104586932015,-0.6042664876247406,22.0,1771020474556423424,1771020474557781705
18,4,-1.0176892818424756,-1.029716028307577,0.13779107028412674,-0.5456709494308276,22.0,1771020474558924427,1771020474560131007
19,4,-1.0160617253180448,-1.0289490145062308,0.23895992919705789,-0.49806207464827335,22.0,1771020474561422873,1771020474562796817
20,4,-1.01443600495804,-1.0285655076055575,0.21698660237434053,-0.4028443250831648,22.0,1771020474563912037,1771020474565039348
21,4,-1.0128121954026168,-1.027798493804211,0.2156132694479207,-0.3698843348490888,22.0,1771020474566424086,1771020474567649137
22,4,-1.0111908846860038,-1.0270314800028646,0.30167546617023366,-0.30030213324381716,22.0,1771020474568912837,1771020474570037165
23,4,-1.0095714392057304,-1.0266479731021916,0.24903103732413667,-0.3479110080263714,22.0,1771020474571422112,1771020474572809549
24,4,-1.0079543895330136,-1.025880959300845,0.27237769707327386,-0.27466658528398025,22.0,1771020474573911674,1771020474575023579
25,4,-1.0063399067278231,-1.0247304385988254,0.27329325235755375,-0.23804437391278466,22.0,1771020474576424444,1771020474577792722
